hidden_dim,num_encoder_layers,num_decoder_layers,num_graph_layers,graph_nhead,dropout,epochs,lr,batchnorm,grad_clip,Train r2,Val r2,Test r2,Train rmse,Val rmse,Test rmse,Train mape,Val mape,Test mape,Time,input_dim,random_state,loss,rootpath,DataFactory,output_dim,mode,verbose,Precedence,GraphDataFactory,features,n_columns,n_features,feature combo ningxiang score
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.909708,0.908461,0.908161,0.088714,0.089327,0.089478,,,,251.73,22.0,42.0,MSELoss(),./,,1.0,Regression,True,216.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50']",22.0,21.0,0.9773390168194316
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.909852,0.908548,0.907957,0.088644,0.089284,0.089577,,,,252.3,23.0,42.0,MSELoss(),./,,1.0,Regression,True,217.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %']",23.0,22.0,0.9794518706907822
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.910222,0.908353,0.9084,0.088462,0.089379,0.089361,,,,254.26,24.0,42.0,MSELoss(),./,,1.0,Regression,True,218.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s']",24.0,23.0,0.981268113923304
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.910494,0.90903,0.908617,0.088328,0.089048,0.089255,,,,259.19,25.0,42.0,MSELoss(),./,,1.0,Regression,True,219.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",25.0,24.0,0.9830121267145816
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.910878,0.909718,0.908999,0.088138,0.088711,0.089068,,,,257.35,26.0,42.0,MSELoss(),./,,1.0,Regression,True,220.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks']",26.0,25.0,0.9847276615664784
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.910764,0.909186,0.908843,0.088194,0.088972,0.089145,,,,261.11,27.0,42.0,MSELoss(),./,,1.0,Regression,True,221.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For']",27.0,26.0,0.9864022991207512
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.910944,0.909314,0.909163,0.088105,0.088909,0.088988,,,,259.54,28.0,42.0,MSELoss(),./,,1.0,Regression,True,222.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances']",28.0,27.0,0.9880071555759266
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.910855,0.909385,0.909012,0.088149,0.088875,0.089062,,,,258.36,29.0,42.0,MSELoss(),./,,1.0,Regression,True,223.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",29.0,28.0,0.989568451403329
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.910929,0.909022,0.909122,0.088113,0.089052,0.089008,,,,257.13,30.0,42.0,MSELoss(),./,,1.0,Regression,True,224.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers']",30.0,29.0,0.9911132734549049
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.912012,0.910129,0.909533,0.087575,0.088509,0.088807,,,,251.94,31.0,42.0,MSELoss(),./,,1.0,Regression,True,225.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces']",31.0,30.0,0.9926434124424228
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.912325,0.911076,0.909737,0.08742,0.088041,0.088707,,,,251.33,32.0,42.0,MSELoss(),./,,1.0,Regression,True,226.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",32.0,31.0,0.9941282512295924
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.912161,0.910903,0.909779,0.087501,0.088127,0.088686,,,,251.95,33.0,42.0,MSELoss(),./,,1.0,Regression,True,227.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",33.0,32.0,0.9954600443092164
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.912634,0.910933,0.909643,0.087265,0.088112,0.088752,,,,256.07,34.0,42.0,MSELoss(),./,,1.0,Regression,True,228.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds']",34.0,33.0,0.9967759764723418
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.912846,0.910636,0.909674,0.087159,0.088259,0.088737,,,,257.66,35.0,42.0,MSELoss(),./,,1.0,Regression,True,229.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances']",35.0,34.0,0.998079867999009
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.912344,0.911043,0.910061,0.08741,0.088057,0.088547,,,,254.8,36.0,42.0,MSELoss(),./,,1.0,Regression,True,230.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals']",36.0,35.0,0.999192674212217
16.0,1.0,1.0,1.0,4.0,0.1,10.0,0.01,False,True,0.900159,0.900052,0.89892,0.093288,0.093339,0.093871,,,,73.76,37.0,42.0,MSELoss(),./,,1.0,Regression,True,231.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,3.0,1.0,1.0,4.0,0.1,10.0,0.01,False,True,0.89734,0.896704,0.896336,0.094596,0.09489,0.095064,,,,82.41,37.0,42.0,MSELoss(),./,,1.0,Regression,True,232.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,4.0,1.0,1.0,4.0,0.1,10.0,0.01,False,True,0.886413,0.884187,0.884685,0.099503,0.100475,0.100264,,,,87.73,37.0,42.0,MSELoss(),./,,1.0,Regression,True,233.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,1.0,0.0,0.1,10.0,0.01,False,True,-0.0,-0.0,-0.0,0.295236,0.295241,0.295257,,,,34.18,37.0,42.0,MSELoss(),./,,1.0,Regression,True,234.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,1.0,2.0,0.1,10.0,0.01,False,True,0.900289,0.900557,0.899917,0.093227,0.093103,0.093407,,,,64.53,37.0,42.0,MSELoss(),./,,1.0,Regression,True,235.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,1.0,8.0,0.1,10.0,0.01,False,True,0.8968,0.89659,0.895835,0.094844,0.094942,0.095293,,,,112.76,37.0,42.0,MSELoss(),./,,1.0,Regression,True,236.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,4.0,0.1,10.0,0.01,False,True,0.903707,0.90389,0.902436,0.091615,0.09153,0.092224,,,,129.86,37.0,42.0,MSELoss(),./,,1.0,Regression,True,237.0,<function GraphDataFactory at 0x7b7e4dd59cf0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,2.0,1.0,4.0,0.1,10.0,0.01,False,True,0.897908,0.896828,0.89588,0.094334,0.094833,0.095273,,,,83.37,37.0,42.0,MSELoss(),./,,1.0,Regression,True,238.0,<function GraphDataFactory at 0x7b7e4dd59cf0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,3.0,1.0,4.0,0.1,10.0,0.01,False,True,0.888501,0.888348,0.888394,0.098584,0.098653,0.098638,,,,91.46,37.0,42.0,MSELoss(),./,,1.0,Regression,True,239.0,<function GraphDataFactory at 0x7b7e4dd59cf0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
8.0,2.0,1.0,1.0,4.0,0.1,10.0,0.01,False,True,0.901607,0.901163,0.900615,0.092609,0.092819,0.093081,,,,80.11,37.0,42.0,MSELoss(),./,,1.0,Regression,True,240.0,<function GraphDataFactory at 0x7b7e4dd59cf0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
32.0,2.0,1.0,1.0,4.0,0.1,10.0,0.01,False,True,0.90178,0.902251,0.901284,0.092527,0.092307,0.092767,,,,80.79,37.0,42.0,MSELoss(),./,,1.0,Regression,True,241.0,<function GraphDataFactory at 0x7b7e4dd59cf0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
64.0,2.0,1.0,1.0,4.0,0.1,10.0,0.01,False,True,0.89725,0.897123,0.896502,0.094637,0.094697,0.094987,,,,81.23,37.0,42.0,MSELoss(),./,,1.0,Regression,True,242.0,<function GraphDataFactory at 0x7b7e4dd59cf0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
128.0,2.0,1.0,1.0,4.0,0.1,10.0,0.01,False,True,0.891899,0.89079,0.891004,0.09707,0.097568,0.097478,,,,80.32,37.0,42.0,MSELoss(),./,,1.0,Regression,True,243.0,<function GraphDataFactory at 0x7b7e4dd59cf0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
256.0,2.0,1.0,1.0,4.0,0.1,10.0,0.01,False,True,0.88001,0.879959,0.879701,0.102269,0.102292,0.102407,,,,81.63,37.0,42.0,MSELoss(),./,,1.0,Regression,True,244.0,<function GraphDataFactory at 0x7b7e4dd59cf0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
512.0,2.0,1.0,1.0,4.0,0.1,10.0,0.01,False,True,0.884051,0.882395,0.882047,0.100532,0.101249,0.101404,,,,86.83,37.0,42.0,MSELoss(),./,,1.0,Regression,True,245.0,<function GraphDataFactory at 0x7b7e4dd59cf0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,1.0,4.0,0.0,10.0,0.01,False,True,0.903601,0.902166,0.900661,0.091665,0.092347,0.093059,,,,74.36,37.0,42.0,MSELoss(),./,,1.0,Regression,True,246.0,<function GraphDataFactory at 0x7b7e4dd59cf0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
