max_bins,min_samples_leaf,interactions,max_leaves,learning_rate,max_rounds,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train rmse,Val rmse,Test rmse,Train mape,Val mape,Test mape,Time,random_state,n_jobs,n_columns,n_features,Precedence
4096.0,2.0,8.0,10000.0,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.9752173791742361,0.840652,0.736445,0.739734,0.117854,0.15157,0.150629,,,,58.36,19260817.0,-1.0,21.0,20.0,178.0
4.0,32.0,2.0,100.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.9752173791742361,0.78782,0.787027,0.78925,0.135995,0.136251,0.135545,,,,4.79,19260817.0,-1.0,21.0,20.0,179.0
4096.0,2.0,8.0,10000.0,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,0.856046,0.734003,0.738776,0.112016,0.15227,0.150906,,,,70.7,19260817.0,-1.0,25.0,24.0,180.0
4096.0,32.0,2.0,100.0,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.651788,0.639895,0.643567,0.174217,0.177171,0.176274,,,,14.32,19260817.0,-1.0,11.0,10.0,181.0
4.0,32.0,2.0,10000.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,0.787839,0.787461,0.787943,0.135988,0.136112,0.135965,,,,4.5,19260817.0,-1.0,29.0,28.0,182.0
4.0,2.0,2.0,100.0,1.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974357,0.787738,0.785898,0.78798,0.136021,0.136612,0.135953,,,,4.2,19260817.0,-1.0,16.0,15.0,183.0
4096.0,2.0,2.0,100.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,0.911082,0.853014,0.855947,0.088037,0.113192,0.112063,,,,9.48,19260817.0,-1.0,29.0,28.0,184.0
4.0,32.0,2.0,10000.0,0.001,200.0,['Effective Disposals'],0.44653042996227005,-1.788896,-1.790729,-1.788623,0.493044,0.493215,0.493055,,,,0.48,19260817.0,-1.0,1.0,0.0,185.0
4.0,32.0,2.0,10000.0,0.001,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,-0.421737,-0.422886,-0.422005,0.35203,0.352178,0.352088,,,,4.77,19260817.0,-1.0,29.0,28.0,186.0
4096.0,32.0,2.0,10000.0,1.0,25.0,['Effective Disposals'],0.44653042996227005,0.601253,0.57484,0.577448,0.186431,0.19251,0.191929,,,,1.54,19260817.0,-1.0,1.0,0.0,187.0
4.0,2.0,8.0,100.0,1.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974357,0.838865,0.830617,0.834727,0.118513,0.12151,0.120033,,,,6.04,19260817.0,-1.0,16.0,15.0,188.0
256.0,8.0,4.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.894404,0.868585,0.871488,0.095939,0.107029,0.105845,,,,7.39,19260817.0,-1.0,19.0,18.0,189.0
4096.0,32.0,8.0,100.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.9752173791742361,0.914965,0.860609,0.863409,0.086093,0.110229,0.109122,,,,8.58,19260817.0,-1.0,21.0,20.0,190.0
4096.0,2.0,2.0,10000.0,1.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,0.875034,0.690213,0.695944,0.104368,0.164327,0.162809,,,,20.19,19260817.0,-1.0,25.0,24.0,191.0
4.0,2.0,2.0,10000.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.9752173791742361,0.787821,0.787019,0.789257,0.135994,0.136253,0.135543,,,,3.28,19260817.0,-1.0,21.0,20.0,192.0
4.0,32.0,8.0,100.0,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,0.727513,0.727734,0.728762,0.154114,0.154054,0.153771,,,,19.76,19260817.0,-1.0,29.0,28.0,193.0
4096.0,2.0,2.0,10000.0,0.001,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.9752173791742361,-0.65315,-0.689178,-0.690382,0.3796,0.38372,0.383878,,,,9.44,19260817.0,-1.0,21.0,20.0,194.0
4096.0,2.0,8.0,10000.0,0.001,200.0,['Effective Disposals'],0.44653042996227005,-1.719513,-1.728908,-1.729379,0.486872,0.487721,0.487789,,,,2.36,19260817.0,-1.0,1.0,0.0,195.0
4.0,2.0,2.0,10000.0,1.0,25.0,['Effective Disposals'],0.44653042996227005,0.401742,0.396285,0.400253,0.228357,0.2294,0.228657,,,,0.34,19260817.0,-1.0,1.0,0.0,196.0
4.0,2.0,8.0,10000.0,0.001,200.0,['Effective Disposals'],0.44653042996227005,-1.788896,-1.790729,-1.788623,0.493044,0.493215,0.493055,,,,0.78,19260817.0,-1.0,1.0,0.0,197.0
4.0,32.0,2.0,10000.0,1.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",0.8334493582092865,0.732923,0.727836,0.733567,0.152577,0.154025,0.152403,,,,2.61,19260817.0,-1.0,6.0,5.0,198.0
4.0,32.0,8.0,10000.0,1.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",0.8334493582092865,0.794417,0.783554,0.789527,0.133864,0.137357,0.135456,,,,3.33,19260817.0,-1.0,6.0,5.0,199.0
4096.0,2.0,2.0,100.0,1.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974357,0.904327,0.849726,0.85283,0.09132,0.114451,0.113269,,,,6.5,19260817.0,-1.0,16.0,15.0,200.0
4.0,2.0,8.0,100.0,1.0,25.0,['Effective Disposals'],0.44653042996227005,0.401742,0.396285,0.400253,0.228357,0.2294,0.228657,,,,0.23,19260817.0,-1.0,1.0,0.0,201.0
4096.0,2.0,2.0,10000.0,1.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.920868,0.695516,0.703801,0.083051,0.162914,0.160691,,,,10.7,19260817.0,-1.0,11.0,10.0,202.0
4.0,2.0,2.0,10000.0,0.001,200.0,['Effective Disposals'],0.44653042996227005,-1.788896,-1.790729,-1.788623,0.493044,0.493215,0.493055,,,,0.5,19260817.0,-1.0,1.0,0.0,203.0
4096.0,32.0,2.0,100.0,1.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.904859,0.851348,0.853729,0.091065,0.113832,0.112922,,,,5.24,19260817.0,-1.0,11.0,10.0,204.0
4.0,2.0,8.0,10000.0,1.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,0.81993,0.815081,0.81465,0.125283,0.12696,0.127115,,,,9.91,19260817.0,-1.0,29.0,28.0,205.0
4096.0,2.0,8.0,100.0,0.001,200.0,['Effective Disposals'],0.44653042996227005,-1.727432,-1.729786,-1.728091,0.487581,0.4878,0.487674,,,,1.0,19260817.0,-1.0,1.0,0.0,206.0
4.0,32.0,8.0,10000.0,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.72348,0.723606,0.723946,0.15525,0.155218,0.15513,,,,22.25,19260817.0,-1.0,37.0,36.0,207.0
4.0,32.0,2.0,100.0,0.001,25.0,['Effective Disposals'],0.44653042996227005,-2.708462,-2.70865,-2.708069,0.568547,0.568571,0.568557,,,,0.21,19260817.0,-1.0,1.0,0.0,208.0
4.0,2.0,8.0,10000.0,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,0.724802,0.724268,0.726747,0.154879,0.155032,0.154341,,,,16.98,19260817.0,-1.0,25.0,24.0,209.0
4096.0,32.0,8.0,100.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,0.919589,0.864421,0.867143,0.08372,0.108711,0.10762,,,,11.22,19260817.0,-1.0,29.0,28.0,210.0
4.0,2.0,8.0,100.0,1.0,200.0,['Effective Disposals'],0.44653042996227005,0.401742,0.396285,0.400253,0.228357,0.2294,0.228657,,,,0.26,19260817.0,-1.0,1.0,0.0,211.0
4096.0,32.0,2.0,10000.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,0.945074,0.778954,0.780493,0.069192,0.138809,0.138332,,,,11.34,19260817.0,-1.0,25.0,24.0,212.0
4.0,32.0,2.0,100.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,0.76469,0.76504,0.768535,0.143215,0.143111,0.14205,,,,3.94,19260817.0,-1.0,25.0,24.0,213.0
4.0,32.0,8.0,10000.0,0.001,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974357,-0.600697,-0.603073,-0.599289,0.373529,0.373812,0.373391,,,,2.82,19260817.0,-1.0,16.0,15.0,214.0
4096.0,32.0,8.0,100.0,1.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.9752173791742361,0.915162,0.860584,0.863416,0.085993,0.110239,0.109119,,,,12.64,19260817.0,-1.0,21.0,20.0,215.0
4096.0,2.0,8.0,100.0,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",0.8334493582092865,0.706329,0.697379,0.702093,0.159993,0.162415,0.161154,,,,12.47,19260817.0,-1.0,6.0,5.0,216.0
4.0,32.0,2.0,100.0,1.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974357,0.787757,0.785926,0.787931,0.136015,0.136603,0.135969,,,,3.41,19260817.0,-1.0,16.0,15.0,217.0
4096.0,2.0,8.0,100.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.90288,0.855431,0.859286,0.092008,0.112257,0.110756,,,,12.85,19260817.0,-1.0,37.0,36.0,218.0
4096.0,32.0,8.0,100.0,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974357,0.780794,0.767771,0.770532,0.138228,0.142277,0.141436,,,,23.29,19260817.0,-1.0,16.0,15.0,219.0
4096.0,32.0,2.0,10000.0,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.66831,0.63277,0.635945,0.170034,0.178915,0.178149,,,,18.4,19260817.0,-1.0,11.0,10.0,220.0
4.0,32.0,2.0,10000.0,0.001,25.0,['Effective Disposals'],0.44653042996227005,-2.708462,-2.70865,-2.708069,0.568547,0.568571,0.568557,,,,0.23,19260817.0,-1.0,1.0,0.0,221.0
4.0,2.0,2.0,100.0,0.001,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",0.8334493582092865,-1.813511,-1.81535,-1.812469,0.495215,0.495386,0.495158,,,,1.14,19260817.0,-1.0,6.0,5.0,222.0
4.0,32.0,8.0,10000.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.9752173791742361,0.822586,0.818086,0.820165,0.124355,0.125924,0.125209,,,,5.58,19260817.0,-1.0,21.0,20.0,223.0
4096.0,32.0,8.0,100.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,0.916694,0.865006,0.868254,0.085214,0.108476,0.107169,,,,7.87,19260817.0,-1.0,25.0,24.0,224.0
4096.0,2.0,8.0,10000.0,0.001,25.0,['Effective Disposals'],0.44653042996227005,-2.698201,-2.699378,-2.699218,0.56776,0.56786,0.567878,,,,0.51,19260817.0,-1.0,1.0,0.0,225.0
4096.0,2.0,2.0,100.0,1.0,200.0,['Effective Disposals'],0.44653042996227005,0.590641,0.584354,0.586465,0.188896,0.190344,0.18987,,,,0.52,19260817.0,-1.0,1.0,0.0,226.0
4.0,2.0,2.0,100.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",0.8334493582092865,0.73127,0.727011,0.732662,0.153048,0.154259,0.152662,,,,1.32,19260817.0,-1.0,6.0,5.0,227.0
4096.0,2.0,2.0,10000.0,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,0.823671,0.684326,0.688593,0.123974,0.165881,0.164765,,,,68.95,19260817.0,-1.0,25.0,24.0,228.0
4.0,2.0,8.0,10000.0,1.0,25.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.819857,0.815777,0.815432,0.125308,0.126721,0.126846,,,,6.1,19260817.0,-1.0,37.0,36.0,229.0
